Time,GyroX,GyroY,GyroZ,PosX,PosY,PosZ,ForPie,ForThe,
1.6777216E7,0.10419651,0.08466409,-0.02398318,0.019155433550906868,0.07384284976801568,0.5951305163691786,NaN,NaN,
1.6777216E7,0.10419651,0.082831495,-0.021539718,0.0193907988975974,0.07341424899515994,0.5951759181727867,-0.0024008038751611826,0.008471515272933368,
1.6777216E7,0.10419651,0.059007753,-0.03131356,0.019454752680630603,0.07302601704123549,0.5952215907067373,0.019139314402725167,-0.06779105115201679,
1.6777216E7,0.10419651,0.052899096,-0.022150585,0.01960245450800639,0.07238225030436415,0.5952953739349635,-0.008915133095208376,0.0317929215584587,
1.6777216E7,0.10419651,0.040681794,-0.008100684,0.01960245450800639,0.07238225030436415,0.5952953739349635,NaN,NaN,
1.6777216E7,-0.13892786,0.02174497,0.03893594,0.019735928111427766,0.07492784630240137,0.594975915143037,-0.5929443876585685,0.2659190645688064,
1.6777216E7,-0.21589687,-0.093097694,0.07253353,0.019735928111427766,0.07492784630240137,0.594975915143037,-Infinity,Infinity,
1.6777216E7,0.024784025,-0.045450207,0.07253353,0.01984042006086105,0.07537420028158517,0.5949160581745547,1.6703440745391243,-0.4677873903287902,
1.6777216E7,0.17566773,0.06450554,-0.014820202,0.020137057046236778,0.07453557683076523,0.5950117438591038,0.60812250019824,-0.4487990615651357,
1.6777216E7,0.12252246,0.16041137,-0.040476542,0.02033466885117697,0.07438188398207088,0.5950242559662764,-0.3203290474128388,-0.07679601355554086,
1.6777216E7,0.12252246,0.15918966,-0.10706085,0.020424141467079958,0.07283097032617007,0.5952130146568633,0.062347225234512194,-0.23169791419407704,
1.6777216E7,0.12252246,0.12681378,-0.15165402,0.020424141467079958,0.07283097032617007,0.5952130146568633,NaN,NaN,
1.6777216E7,0.07120979,0.10237918,-0.1009522,0.020371461767860633,0.07205670424569358,0.5953090487544426,-0.45162149335715784,0.4485049522846531,
1.6777216E7,-0.03385904,0.08771841,-0.027037507,0.0204638876707853,0.0723770652995503,0.5952670143139566,-0.43408129197680145,0.3542033742736442,
1.6777216E7,-0.03385904,0.053509966,-0.030091833,0.020453751142934906,0.07238290205405778,0.5952666529922919,0.005601682584619123,-0.021288159863519018,
