time,X_value,Y_value,Z_value
1.5636,0.99645,0.68707,-1.78379
1.5972,0.92299,1.12305,-2.11107
1.6316,0.84943,1.49049,-2.49773
1.6657,0.70690,1.74856,-2.89625
1.7013,0.47175,2.01840,-3.27254
1.7335,0.31715,2.34094,-3.59256
1.7676,0.16287,2.54365,-3.86631
1.8017,-0.05832,2.73416,-4.05469
1.8354,-0.34121,2.83584,-4.19345
1.8695,-0.58964,2.83367,-4.24630
1.9035,-0.93426,2.92015,-4.26648
1.9376,-1.39981,2.97697,-4.28974
1.9716,-1.83516,2.92515,-4.26648
2.0056,-2.24668,2.88453,-4.23072
2.0397,-2.68927,2.86721,-4.17108
2.0734,-3.17674,2.91256,-4.11614
2.1075,-3.62165,3.03278,-4.10671
2.1417,-3.93668,3.10329,-4.06816
2.1754,-3.98261,2.95251,-3.88647
2.2096,-3.84665,2.66473,-3.61481
2.2440,-3.58195,2.37199,-3.30910
2.2778,-3.29307,2.17124,-3.02566
2.3119,-3.12902,2.05039,-2.80646
2.3463,-3.05857,2.00435,-2.68382
2.3797,-2.85581,1.88407,-2.66023
2.4148,-2.60196,1.73002,-2.70405
2.4480,-2.41173,1.57565,-2.78162
2.4820,-2.21107,1.36740,-2.89402
2.5160,-2.02559,1.21705,-3.01059
2.5502,-1.80754,1.06750,-3.06935
2.5846,-1.64907,0.96415,-3.00831
2.6183,-1.44539,0.84572,-2.88383
2.6523,-1.18597,0.73548,-2.78012
2.6877,-0.98505,0.58893,-2.62651
2.7217,-0.80703,0.44488,-2.41762
2.7548,-0.65341,0.28439,-2.18152
2.7884,-0.57695,0.09053,-1.87792
2.8236,-0.57199,-0.10116,-1.51771
2.8565,-0.56257,-0.26286,-1.11714
2.8903,-0.52670,-0.43072,-0.76104
2.9240,-0.55162,-0.68004,-0.46202
2.9584,-0.59648,-1.02971,-0.17665
2.9925,-0.65235,-1.40341,0.15613
3.0263,-0.69075,-1.82825,0.57809
3.0603,-0.70614,-2.28246,1.15483
3.0943,-0.58976,-2.78528,1.97812
3.1283,-0.33274,-3.39247,3.00783
3.1622,0.07361,-4.11945,4.12271
3.1963,0.66384,-4.88686,5.26355
3.2305,1.31408,-5.82452,6.41424
3.2647,1.88171,-6.96025,7.31357
3.2989,2.01393,-7.85299,7.71737
3.3327,1.95979,-8.58434,7.93336
3.3670,0.95641,-9.40963,8.33420
3.4011,-0.39087,-9.41798,8.70716
3.4352,-1.61642,-8.30262,9.08345
3.4686,-2.93204,-6.98404,9.86738
3.5027,-3.78000,-4.70655,10.06085
3.5368,-2.97680,-2.42168,9.99386
3.5707,-0.98102,-0.94493,10.23486
3.6049,0.06573,0.23326,10.44943
3.6389,0.97708,0.98406,10.46275
3.6731,1.85663,1.26275,10.24456
3.7069,2.26148,1.54777,9.54630
3.7407,2.51751,1.87775,8.66076
3.7748,2.83025,2.42222,7.83394
3.8092,3.07116,3.00802,6.94288
3.8429,3.03785,3.17249,6.14348
3.8770,2.84944,3.12418,5.41552
3.9116,2.64673,2.91025,4.68797
3.9462,2.37742,2.64836,4.01982
3.9870,2.15430,2.22179,3.36870
4.0156,1.87694,1.81198,2.74379
4.0475,1.60518,1.46551,2.21600
4.0818,1.36942,1.14719,1.75156
4.1160,1.13594,0.85589,1.35307
4.1498,0.94181,0.66001,1.02336
4.1833,0.82067,0.45936,0.71720
4.2189,0.68855,0.26681,0.47676
4.2517,0.60581,0.17942,0.32180
4.2861,0.60034,0.08673,0.17649
4.3192,0.53512,0.03767,0.05995
4.3531,0.49626,0.02124,-0.05827
4.3881,0.49224,-0.02187,-0.14182
4.4220,0.44408,-0.00864,-0.13691
4.4553,0.35101,-0.00596,-0.07490
4.4907,0.22553,0.02428,0.02102
4.5232,0.12756,0.05416,0.07178
4.5577,0.05572,0.08160,0.05790
4.5912,0.03642,0.09329,0.02061
4.6256,0.03016,0.08953,-0.02842
4.6611,-0.00562,0.09539,-0.05580
4.6932,-0.05771,0.09542,-0.05452
4.7273,-0.07737,0.05398,-0.04341
