time,X_value,Y_value,Z_value
1.5299,-1.98709,2.61606,-4.33856
1.5639,-2.30376,2.69682,-4.34731
1.5986,-2.49901,2.79885,-4.31955
1.6322,-2.79850,2.89799,-4.29390
1.6660,-3.06979,2.90091,-4.31702
1.7004,-3.09772,2.69085,-4.27734
1.7340,-2.92151,2.38113,-4.17307
1.7689,-2.85116,2.18826,-4.08352
1.8028,-2.74736,2.10817,-4.01568
1.8369,-2.55075,2.02839,-3.95364
1.8698,-2.39157,1.98704,-3.91363
1.9048,-2.18801,1.93974,-3.84959
1.9381,-1.92891,1.88571,-3.68611
1.9734,-1.72064,1.80604,-3.49962
2.0067,-1.55912,1.72350,-3.33093
2.0406,-1.33809,1.55128,-3.11281
2.0746,-1.10801,1.34867,-2.81197
2.1087,-0.93620,1.16864,-2.48157
2.1423,-0.83993,0.93738,-2.10562
2.1761,-0.75252,0.53946,-1.70869
2.2101,-0.68777,0.14738,-1.30218
2.2444,-0.62992,-0.22804,-0.86613
2.2796,-0.51794,-0.66161,-0.40770
2.3123,-0.40734,-1.19606,0.17912
2.3462,-0.25404,-1.88005,0.97524
2.3808,0.00102,-2.62917,1.91462
2.4149,0.33848,-3.35186,2.91396
2.4485,0.81194,-4.12315,3.93591
2.4825,1.21448,-4.88227,4.96234
2.5174,1.74702,-5.48764,5.94625
2.5505,2.31997,-6.15376,6.59854
2.5848,3.08075,-6.94750,7.18924
2.6186,3.53782,-7.90077,7.69303
2.6526,2.91565,-8.60065,8.01636
2.6864,1.88596,-8.66531,8.31634
2.7210,1.13361,-8.35355,8.59366
2.7554,0.29460,-7.66465,8.67938
2.7888,-0.52453,-6.60768,8.68435
2.8228,-0.83955,-5.31163,8.75264
2.8569,-0.76469,-4.05559,8.93240
2.8907,-0.61979,-3.11811,9.05334
2.9252,-0.26525,-2.66867,8.97174
2.9595,0.01975,-1.96844,8.79569
2.9929,-0.02246,-1.08843,8.62135
3.0268,-0.08746,-0.31858,8.28592
3.0606,0.01821,0.26384,7.83196
3.0975,0.09469,0.79811,7.36863
3.1291,0.10914,1.37356,6.81161
3.1644,0.25464,1.81912,6.27369
3.1968,0.44378,2.05179,5.77464
3.2312,0.41547,2.18445,5.33251
3.2653,0.43362,2.27306,4.88488
3.2992,0.50697,2.11406,4.37487
3.3329,0.37927,1.96413,3.83298
3.3673,0.33515,1.69398,3.28218
3.4013,0.30190,1.30503,2.78447
3.4355,0.12875,1.07395,2.29270
3.4691,0.09899,0.78021,1.77638
3.5039,0.06976,0.49937,1.35283
3.5380,0.02176,0.30005,0.99383
3.5715,-0.02237,0.10444,0.69044
3.6053,-0.07793,-0.02581,0.44202
3.6397,-0.10685,-0.15953,0.25152
3.6745,-0.16660,-0.26515,0.09351
3.7075,-0.22794,-0.39333,-0.06912
3.7419,-0.30577,-0.58071,-0.21926
3.7754,-0.46075,-0.81567,-0.39041
3.8098,-0.59287,-1.11068,-0.59427
3.8437,-0.72204,-1.42561,-0.77781
3.8773,-0.93569,-1.69323,-0.94028
3.9123,-1.06243,-1.93639,-1.11597
3.9462,-1.24238,-2.14814,-1.30752
3.9810,-1.48975,-2.33086,-1.51052
4.0149,-1.62135,-2.45749,-1.70768
4.0476,-1.74850,-2.55111,-1.92636
4.0830,-1.75019,-2.50228,-2.05462
4.1169,-1.71650,-2.32252,-2.13351
4.1521,-1.70527,-2.08293,-2.15672
4.1865,-1.62988,-1.84458,-2.14627
4.2190,-1.57987,-1.60146,-2.11544
4.2518,-1.56873,-1.36161,-2.06073
4.2861,-1.57410,-1.13963,-1.98524
4.3215,-1.60541,-0.92891,-1.89699
4.3552,-1.62738,-0.73920,-1.81410
4.3894,-1.65019,-0.58785,-1.73569
4.4219,-1.70319,-0.41098,-1.67265
4.4576,-1.67683,-0.28705,-1.61006
4.4909,-1.60300,-0.19354,-1.54533
4.5238,-1.58898,-0.04925,-1.49008
4.5576,-1.56059,0.07538,-1.41319
4.5915,-1.47510,0.09262,-1.31774
4.6260,-1.37746,0.11448,-1.22762
4.6599,-1.23754,0.10498,-1.12913
