time,X_value,Y_value,Z_value
2.5813,-0.88157,0.66005,-2.60148
2.6159,-0.74888,0.58493,-2.55048
2.6494,-0.59231,0.49915,-2.45765
2.6838,-0.47191,0.40601,-2.32847
2.7178,-0.38016,0.25996,-2.10605
2.7516,-0.33640,0.06264,-1.78484
2.7858,-0.33246,-0.11726,-1.42207
2.8197,-0.33675,-0.31516,-1.08278
2.8538,-0.38213,-0.55860,-0.76956
2.8882,-0.45345,-0.89016,-0.45974
2.9215,-0.53837,-1.30599,-0.03056
2.9558,-0.56243,-1.81297,0.55308
2.9898,-0.53595,-2.34280,1.21606
3.0240,-0.45538,-2.90662,1.97529
3.0577,-0.24784,-3.60242,2.94592
3.0920,0.01627,-4.36129,4.12389
3.1280,0.49319,-5.07676,5.40222
3.1606,1.15664,-5.77666,6.78108
3.1945,1.99360,-6.76742,8.28841
3.2301,2.83081,-7.45969,9.31318
3.2623,3.78732,-8.26438,9.93389
3.2959,4.40723,-10.05101,10.01038
3.3305,3.63644,-10.61046,9.23365
3.3641,2.24110,-10.65096,9.07557
3.3981,0.61217,-10.30741,9.01599
3.4333,-0.64154,-8.58558,9.23683
3.4659,-0.84390,-7.02161,9.62158
3.5000,-0.48444,-5.99870,9.65301
3.5347,-0.20869,-4.96974,9.73554
3.5684,-0.05979,-3.94817,9.72367
3.6020,0.18615,-3.00210,9.53042
3.6367,0.67387,-2.13523,9.26945
3.6702,0.93350,-1.32463,8.89180
3.7045,1.18865,-0.58257,8.41455
3.7383,1.65230,-0.03230,7.61901
3.7722,1.61706,0.57059,6.84707
3.8064,1.35486,0.99090,6.12694
3.8400,1.20868,1.19995,5.47299
3.8740,1.09406,1.38872,4.82334
3.9085,0.90739,1.50041,4.21577
3.9428,0.79949,1.46538,3.61470
3.9766,0.72311,1.34758,3.04286
4.0104,0.62746,1.15255,2.51773
4.0446,0.56458,0.88803,2.04411
4.0781,0.56913,0.65973,1.62657
4.1150,0.41150,0.43970,1.28503
4.1461,0.24989,0.24226,1.01224
4.1805,0.09544,0.14816,0.77368
4.2144,-0.06979,0.03957,0.54722
4.2482,-0.12516,-0.06273,0.34736
4.2824,-0.18809,-0.13960,0.19886
4.3168,-0.22276,-0.21598,0.11142
4.3502,-0.24060,-0.29554,0.04312
4.3845,-0.29881,-0.34615,-0.00130
4.4183,-0.31040,-0.36999,-0.04370
4.4525,-0.30865,-0.40256,-0.06986
4.4869,-0.30595,-0.40826,-0.09949
4.5207,-0.26582,-0.42613,-0.13647
4.5561,-0.25343,-0.42592,-0.15782
4.5892,-0.20718,-0.41672,-0.16496
4.6229,-0.17324,-0.36148,-0.14602
4.6600,-0.17603,-0.28600,-0.10322
4.6909,-0.15275,-0.21763,-0.06686
4.7246,-0.12956,-0.15235,-0.04492
4.7591,-0.15473,-0.03162,-0.03539
4.7928,-0.14447,-0.00010,-0.04304
4.8269,-0.09899,-0.06188,-0.05499
4.8612,-0.07642,-0.10651,-0.06268
