time,X_value,Y_value,Z_value
2.2035,-3.14751,1.87914,-4.71813
2.2379,-3.33710,1.90339,-4.60880
2.2724,-3.26614,1.74761,-4.45634
2.3054,-3.15898,1.64621,-4.34577
2.3411,-3.06054,1.68596,-4.29301
2.3753,-2.89835,1.70560,-4.19939
2.4078,-2.76201,1.68773,-4.13995
2.4413,-2.65983,1.73810,-4.09176
2.4759,-2.54070,1.77181,-4.04962
2.5101,-2.42005,1.74229,-4.08929
2.5430,-2.20678,1.59730,-4.14803
2.5777,-1.98857,1.51263,-4.14042
2.6129,-1.74443,1.39598,-4.05811
2.6469,-1.47434,1.24762,-3.89462
2.6809,-1.19845,1.04881,-3.65637
2.7145,-0.90260,0.78927,-3.37247
2.7472,-0.66821,0.43455,-3.02779
2.7819,-0.49957,0.07588,-2.58040
2.8155,-0.46741,-0.14419,-2.07469
2.8494,-0.50461,-0.34768,-1.55828
2.8850,-0.60509,-0.63632,-1.09098
2.9191,-0.73062,-0.89060,-0.67516
2.9529,-0.79579,-1.09706,-0.22021
2.9854,-0.85617,-1.45023,0.40149
3.0203,-0.88613,-1.99817,1.17111
3.0532,-0.86330,-2.47887,2.00512
3.0874,-0.76145,-2.83923,2.84287
3.1216,-0.60853,-3.42711,3.71684
3.1557,-0.32580,-4.23229,4.72028
3.1895,0.02406,-5.13761,5.77219
3.2236,-0.31219,-5.46159,6.43623
3.2581,-0.06778,-5.85875,6.86864
3.2916,0.18352,-6.60930,6.95736
3.3259,0.23259,-7.16987,6.74404
3.3598,-0.90113,-7.35081,6.87687
3.3935,-1.37042,-7.67937,7.20723
3.4284,-2.44672,-7.16239,7.60717
3.4617,-3.41240,-6.14037,8.40891
3.4955,-3.84339,-5.01937,9.47000
3.5296,-4.01135,-3.71928,10.43025
3.5637,-3.45494,-2.78964,11.19839
3.5981,-2.67340,-1.92291,11.60353
3.6319,-1.79990,-1.07293,11.71975
3.6660,-0.78758,-0.54095,11.80276
3.6997,0.03829,-0.27143,11.62454
3.7337,0.65200,-0.07807,11.01703
3.7677,1.07432,0.08889,10.23337
3.8025,1.25603,0.28861,9.40657
3.8362,1.52593,0.43037,8.36367
3.8701,1.56659,0.73850,7.41338
3.9038,1.49504,1.06312,6.63749
3.9379,1.42553,1.25284,5.86992
3.9721,1.28198,1.39883,5.09768
4.0061,1.10005,1.46602,4.38651
4.0403,0.96487,1.51015,3.74935
4.0743,0.83950,1.48387,3.21868
4.1085,0.63940,1.42031,2.73203
4.1426,0.46799,1.24033,2.25248
4.1763,0.31315,1.05048,1.80827
4.2103,0.12208,0.88529,1.46602
4.2447,-0.03471,0.75385,1.18876
4.2791,-0.15176,0.62379,0.96028
4.3126,-0.26424,0.50032,0.76912
4.3466,-0.36922,0.39154,0.59753
4.3812,-0.47600,0.26345,0.41781
4.4145,-0.49869,0.07546,0.22099
4.4483,-0.52527,-0.11863,0.05285
4.4832,-0.57237,-0.29253,-0.09242
4.5171,-0.59195,-0.45107,-0.21263
4.5505,-0.71062,-0.58301,-0.28641
4.5844,-0.83949,-0.64571,-0.35098
4.6185,-0.88120,-0.75664,-0.41442
4.6530,-0.79607,-0.93071,-0.47577
4.6869,-0.75104,-1.04517,-0.53104
4.7209,-0.76201,-1.23218,-0.58891
4.7545,-0.76342,-1.39506,-0.67316
4.7887,-0.76926,-1.51544,-0.77600
4.8239,-0.84812,-1.55968,-0.84912
4.8567,-0.97848,-1.53399,-0.87118
4.8908,-1.07994,-1.49526,-0.85042
4.9247,-1.10286,-1.42399,-0.81787
4.9596,-1.11357,-1.30953,-0.79834
4.9930,-1.09148,-1.24397,-0.81392
5.0271,-1.04072,-1.22004,-0.83300
5.0611,-1.05226,-1.15635,-0.83914
5.0948,-1.04683,-1.12620,-0.84263
5.1287,-0.90599,-1.20135,-0.83357
