time,X_value,Y_value,Z_value
2.3075,-2.01323,0.70034,-3.39195
2.3424,-1.82773,0.74243,-3.44484
2.3760,-1.69366,0.77381,-3.51598
2.4104,-1.57445,0.78334,-3.60018
2.4440,-1.46528,0.80863,-3.60179
2.4775,-1.33015,0.81463,-3.45690
2.5123,-1.20150,0.76598,-3.20882
2.5460,-1.07675,0.66712,-2.93650
2.5799,-0.96863,0.58588,-2.68977
2.6139,-0.80522,0.47347,-2.44564
2.6478,-0.65330,0.36048,-2.19136
2.6821,-0.49444,0.28094,-1.95849
2.7156,-0.32052,0.20061,-1.74631
2.7500,-0.21523,0.15263,-1.52400
2.7846,-0.17573,0.16008,-1.28700
2.8179,-0.11414,0.15720,-1.10489
2.8519,-0.08550,0.15027,-0.93506
2.8914,-0.05601,0.13005,-0.76644
2.9197,-0.03174,0.08668,-0.61843
2.9542,-0.02939,0.01690,-0.48684
2.9877,-0.04816,-0.05554,-0.35667
3.0218,-0.08576,-0.22246,-0.20036
3.0560,-0.12875,-0.38192,-0.03507
3.0907,-0.22523,-0.60747,0.20468
3.1240,-0.33006,-0.98520,0.49696
3.1583,-0.42912,-1.32901,0.81349
3.1921,-0.43370,-1.64982,1.17234
3.2275,-0.45793,-2.14098,1.71407
3.2597,-0.48038,-2.71522,2.39620
3.2940,-0.40347,-3.12098,3.02617
3.3279,-0.15608,-3.37226,3.71759
3.3624,0.17064,-3.82669,4.53775
3.3966,0.45836,-4.34062,5.45856
3.4303,0.51014,-4.57436,6.24474
3.4648,0.65917,-4.76164,6.88534
3.4984,0.98421,-5.33209,7.34581
3.5324,1.09374,-6.01627,7.61093
3.5669,0.84444,-6.64245,7.70980
3.6002,-0.52373,-6.33130,7.79760
3.6347,-1.46158,-6.02570,8.15796
3.6714,-2.86590,-5.30198,8.47209
3.7035,-3.47963,-3.61516,9.23037
3.7375,-3.28970,-2.24824,10.17750
3.7708,-2.43373,-1.20608,10.97305
3.8046,-1.28167,-0.79873,11.56696
3.8387,-0.52557,-0.11272,11.87385
3.8730,0.51460,0.28022,12.05562
3.9099,1.24568,0.38928,11.81951
3.9407,1.33606,0.65256,11.21350
3.9744,1.76975,0.64629,10.35299
4.0086,2.12550,0.72122,9.43347
4.0430,2.10274,1.11573,8.50776
4.0763,1.92868,1.38342,7.58333
4.1111,1.77602,1.41942,6.68160
4.1447,1.54304,1.40424,5.78375
4.1788,1.30188,1.31786,4.97485
4.2130,1.04857,1.17565,4.25841
4.2470,0.80111,1.01729,3.60341
4.2804,0.63746,0.72422,2.92070
4.3147,0.40222,0.41721,2.30677
4.3492,0.13695,0.18055,1.79478
4.3834,-0.02305,-0.02157,1.33616
4.4176,-0.11210,-0.21600,0.95300
4.4511,-0.19250,-0.28203,0.66999
4.4851,-0.28071,-0.22734,0.44822
4.5196,-0.30011,-0.19065,0.26962
4.5531,-0.27817,-0.18786,0.15329
4.5962,-0.26806,-0.16365,0.09073
4.6211,-0.23664,-0.13229,0.04776
4.6549,-0.25532,-0.10065,0.02529
4.6890,-0.29559,-0.07593,0.01532
4.7234,-0.33723,-0.05459,0.00290
4.7601,-0.37897,-0.04863,-0.00750
4.7911,-0.39664,-0.07524,-0.02279
4.8255,-0.40045,-0.12476,-0.02928
4.8591,-0.36481,-0.15422,-0.03953
