time,X_value,Y_value,Z_value
2.8553,-0.64504,-1.45120,-0.54301
2.8887,-0.71308,-1.69404,-0.19806
2.9230,-0.69670,-1.92669,0.23540
2.9571,-0.70061,-2.21632,0.77356
2.9912,-0.75275,-2.63123,1.52051
3.0250,-0.77204,-3.03813,2.42666
3.0594,-0.66525,-3.38377,3.47275
3.0933,-0.27153,-3.94107,4.71347
3.1270,0.20422,-4.65108,6.03612
3.1610,0.43580,-5.16763,7.14623
3.1954,0.83974,-5.82914,7.73760
3.2312,1.34585,-6.81413,7.82609
3.2635,0.68532,-7.47937,7.89139
3.2969,-0.14364,-7.65873,8.49063
3.3314,-1.32920,-6.98812,8.91914
3.3652,-1.82908,-6.66621,9.25074
3.3992,-2.64920,-5.99713,9.67929
3.4333,-3.87258,-3.62293,10.18294
3.4672,-3.26828,-2.20063,10.67654
3.5008,-1.98643,-1.76318,10.74508
3.5354,-1.07045,-1.03139,10.65174
3.5697,-0.26765,-0.45537,10.58790
3.6032,0.24568,-0.18862,10.36283
3.6374,0.52694,0.02557,9.96426
3.6718,0.69954,0.29481,9.35165
3.7056,0.82413,0.55844,8.51948
3.7395,0.99111,0.62042,7.72327
3.7734,0.95481,0.78039,6.98873
3.8079,0.89661,1.05500,6.11786
3.8413,1.00140,0.99620,5.24140
3.8757,0.87230,0.92735,4.54754
3.9100,0.65755,0.97127,3.91826
3.9434,0.50091,0.89745,3.35550
3.9774,0.40856,0.79577,2.83350
4.0124,0.30166,0.67687,2.37192
4.0462,0.15898,0.60210,1.98517
4.0796,0.09762,0.47707,1.62266
4.1134,0.04322,0.36570,1.32329
4.1477,-0.01603,0.32758,1.10051
4.1816,-0.02800,0.27138,0.91124
4.2157,-0.05790,0.20073,0.77107
4.2496,-0.18209,0.23037,0.67016
4.2838,-0.28257,0.26773,0.57619
4.3178,-0.29222,0.23378,0.48174
4.3526,-0.29005,0.19043,0.38459
4.3859,-0.31922,0.15952,0.28994
4.4196,-0.32036,0.08443,0.20057
4.4540,-0.31076,0.01893,0.13029
4.4883,-0.28171,-0.03110,0.07613
4.5221,-0.28185,-0.06337,0.04247
4.5559,-0.31632,-0.08447,0.01354
4.5903,-0.35847,-0.09667,-0.01335
4.6243,-0.37949,-0.11438,-0.03314
4.6579,-0.39963,-0.09360,-0.04867
4.6921,-0.37184,-0.12904,-0.06006
