time,X_value,Y_value,Z_value
1.9034,-0.01210,1.82222,-3.87029
1.9374,-0.57025,2.07063,-4.31537
1.9722,-0.94834,2.20719,-4.68038
2.0059,-1.10934,2.10697,-4.78673
2.0398,-1.29074,1.84732,-4.75448
2.0737,-1.54088,1.75250,-4.64118
2.1075,-1.85020,1.78398,-4.53299
2.1420,-2.11206,1.74465,-4.35845
2.1758,-2.29906,1.60123,-4.17505
2.2098,-2.45805,1.50904,-4.02849
2.2484,-2.46561,1.35349,-3.82812
2.2776,-2.45109,1.16991,-3.65173
2.3117,-2.43080,1.06678,-3.51439
2.3458,-2.35927,1.05031,-3.38861
2.3797,-2.30379,1.00332,-3.26884
2.4139,-2.27347,0.98189,-3.18060
2.4478,-2.25358,1.06116,-3.13987
2.4817,-2.26021,1.07583,-3.09285
2.5159,-2.20743,1.11485,-3.07402
2.5502,-2.09054,1.18818,-3.07791
2.5847,-2.00395,1.25333,-3.08135
2.6179,-1.91320,1.29419,-3.10246
2.6523,-1.80853,1.35704,-3.10474
2.6862,-1.65804,1.41466,-3.06757
2.7202,-1.47578,1.45574,-3.00260
2.7540,-1.28787,1.42852,-2.91784
2.7883,-1.11166,1.39431,-2.82545
2.8219,-0.92100,1.31563,-2.69600
2.8572,-0.75804,1.16234,-2.50662
2.8902,-0.61477,0.88671,-2.27869
2.9242,-0.50104,0.54653,-2.06219
2.9580,-0.41681,0.14569,-1.80957
2.9920,-0.36770,-0.33437,-1.44562
3.0264,-0.35463,-0.84695,-1.04450
3.0601,-0.33952,-1.38582,-0.57611
3.0943,-0.25956,-1.92383,-0.04349
3.1287,-0.11647,-2.60966,0.55982
3.1633,-0.01587,-3.45251,1.21145
3.1980,0.02925,-4.13419,1.89136
3.2304,0.20719,-4.86040,2.71481
3.2643,0.25764,-5.63296,3.62290
3.3022,0.47978,-6.52562,4.69414
3.3325,0.69521,-7.54228,5.98494
3.3662,0.97219,-9.02338,6.55667
3.4005,0.81273,-9.68373,6.31390
3.4351,-0.04936,-8.92797,6.22357
3.4689,-1.35654,-9.03543,6.74016
3.5023,-2.44368,-9.96647,7.15204
3.5366,-4.72794,-7.70949,8.16248
3.5708,-5.04218,-6.41203,9.59742
3.6043,-4.54253,-5.38233,10.51927
3.6385,-3.54989,-4.53242,11.05499
3.6723,-2.02959,-4.46556,10.93733
3.7062,-1.07527,-4.29340,10.81570
3.7406,-0.36369,-4.08557,10.42944
3.7745,0.45265,-3.87921,9.82205
3.8093,0.92808,-3.49385,9.20547
3.8424,1.02224,-2.92460,8.57381
3.8765,1.11542,-2.43443,8.20922
3.9106,0.89131,-1.45145,7.88000
3.9445,0.79026,-0.38213,7.60115
3.9789,0.81810,0.14929,7.09562
4.0127,0.80690,0.54076,6.15619
4.0468,0.81429,0.71921,5.32384
4.0809,0.66409,0.81223,4.60383
4.1147,0.46970,0.78921,3.97741
4.1488,0.36581,0.74345,3.37175
4.1827,0.36926,0.63460,2.71137
4.2168,0.39461,0.41750,2.19444
4.2522,0.32229,0.31310,1.77223
4.2852,0.18965,0.21300,1.38499
4.3190,0.08615,0.12098,1.00445
4.3530,-0.03302,0.05706,0.67232
4.3871,-0.16394,0.04868,0.45104
4.4210,-0.24496,0.03250,0.26686
4.4553,-0.29459,0.01298,0.09037
4.4895,-0.32579,-0.04119,-0.02075
4.5231,-0.36885,-0.08636,-0.10096
4.5571,-0.39297,-0.11700,-0.14940
4.5909,-0.45644,-0.11406,-0.16734
4.6249,-0.50555,-0.10918,-0.17575
4.6589,-0.50781,-0.11831,-0.18989
4.6933,-0.49256,-0.17403,-0.22262
4.7273,-0.49427,-0.21704,-0.20722
4.7627,-0.52586,-0.23088,-0.15933
4.7995,-0.57164,-0.25970,-0.12391
4.8300,-0.64163,-0.27579,-0.08549
4.8632,-0.69382,-0.27528,-0.03052
4.8974,-0.69226,-0.30680,0.02814
4.9314,-0.64080,-0.36009,0.05880
4.9652,-0.61190,-0.34031,0.08517
4.9991,-0.59954,-0.34152,0.09569
5.0333,-0.52101,-0.39995,0.07685
5.0674,-0.46729,-0.38983,0.05953
5.1014,-0.44317,-0.35369,0.04944
5.1354,-0.43185,-0.32014,0.05903
5.1697,-0.38292,-0.31244,0.05951
5.2035,-0.34939,-0.30739,0.04842
5.2374,-0.36417,-0.29644,0.04483
5.2717,-0.37395,-0.29319,0.04602
5.3055,-0.37895,-0.30290,0.04428
5.3396,-0.41009,-0.32179,0.02408
5.3735,-0.45554,-0.34534,0.00043
5.4077,-0.48507,-0.37706,-0.01686
5.4416,-0.52130,-0.39395,-0.02184
5.4760,-0.56111,-0.40896,-0.01826
5.5096,-0.62231,-0.39395,0.00394
5.5438,-0.65601,-0.36413,0.03475
5.5778,-0.66047,-0.34002,0.06824
5.6134,-0.64392,-0.32870,0.09046
5.6465,-0.60254,-0.30358,0.10528
5.6800,-0.53252,-0.28842,0.12378
5.7140,-0.44501,-0.27431,0.15085
5.7481,-0.37235,-0.24710,0.17501
5.7820,-0.31732,-0.20139,0.19355
5.8161,-0.24845,-0.15536,0.20658
5.8501,-0.17769,-0.11734,0.21158
5.8845,-0.12486,-0.07743,0.19874
5.9181,-0.10036,-0.01691,0.18363
5.9528,-0.05719,0.02547,0.17142
5.9861,-0.01072,0.07233,0.15981
6.0205,0.00488,0.11528,0.14912
6.0540,0.00828,0.13598,0.12445
6.0882,0.04705,0.10642,0.09782
