time,X_value,Y_value,Z_value
3.3961,0.90976,-8.93286,8.52698
3.4300,0.18604,-8.74409,9.32160
3.4637,-0.54552,-8.82790,9.88218
3.4986,-1.58990,-8.32494,10.61497
3.5317,-3.00058,-5.82233,11.95168
3.5659,-2.13222,-4.16506,12.66166
3.6016,-0.86866,-3.25562,12.63535
3.6346,-0.17331,-2.02297,12.30337
3.6676,0.62075,-1.01576,11.78765
3.7018,1.13376,-0.26493,10.94669
3.7361,1.54399,0.16562,9.97852
3.7711,1.93979,0.44166,9.00891
3.8039,2.43373,0.70997,7.94011
3.8381,2.48012,0.97174,7.13602
3.8738,2.32599,1.17494,6.50807
3.9073,2.15797,1.28864,5.80974
3.9409,1.77729,1.34570,5.05029
3.9740,1.49152,1.36130,4.29985
4.0096,1.37869,1.17619,3.61265
4.0433,1.28639,0.93739,2.95241
4.0769,1.12967,0.79397,2.40165
4.1116,0.85368,0.73905,1.96352
4.1450,0.62597,0.67119,1.60841
4.1796,0.53441,0.53924,1.25177
4.2136,0.45415,0.43006,0.94092
4.2481,0.45003,0.28724,0.69749
4.2820,0.39854,0.17327,0.49500
4.3149,0.26591,0.12864,0.36977
4.3481,0.19000,0.08415,0.27084
4.3820,0.12619,0.03337,0.19290
4.4162,0.01714,0.04199,0.15325
4.4507,-0.02998,0.03351,0.13622
4.4842,-0.02523,0.00213,0.10998
4.5195,-0.05176,0.01441,0.08492
4.5533,-0.08439,0.00076,0.06150
4.5875,-0.08775,-0.01281,0.04233
4.6213,-0.09904,-0.02885,0.01094
4.6558,-0.13852,-0.05164,-0.01705
4.6886,-0.17297,-0.05375,-0.02534
4.7235,-0.24448,-0.04607,-0.02815
4.7571,-0.28519,-0.06184,-0.03607
4.7908,-0.25137,-0.07980,-0.06255
4.8256,-0.26419,-0.06646,-0.08696
4.8591,-0.28860,-0.05802,-0.09353
4.8926,-0.27979,-0.06332,-0.10214
4.9269,-0.26511,-0.08077,-0.11034
4.9605,-0.29753,-0.06992,-0.09433
