time,X_value,Y_value,Z_value
4.2838,-0.02062,1.47190,0.12928
4.3175,-0.06274,1.32235,0.12910
4.3524,-0.05204,1.11115,0.15713
4.3867,-0.02745,0.89348,0.18309
4.4197,-0.03057,0.66791,0.22005
4.4595,-0.02099,0.47258,0.27378
4.4892,-0.03251,0.34718,0.37469
4.5236,-0.03673,0.23270,0.48537
4.5560,-0.06482,0.13809,0.62377
4.5902,-0.08357,0.02026,0.76144
4.6244,-0.10694,-0.14402,0.87533
4.6584,-0.14190,-0.30460,0.99484
4.6911,-0.13835,-0.49333,1.09879
4.7250,-0.16421,-0.66800,1.20174
4.7588,-0.20817,-0.81009,1.31098
4.7929,-0.21047,-0.90202,1.38305
4.8270,-0.19146,-0.94390,1.42356
4.8630,-0.20247,-0.96160,1.49437
4.8952,-0.20559,-0.91991,1.54601
4.9294,-0.19943,-0.89238,1.54493
4.9632,-0.24377,-0.88279,1.53664
4.9976,-0.26791,-0.90865,1.47826
5.0312,-0.26882,-0.92674,1.41397
5.0653,-0.25631,-0.92936,1.36942
5.0991,-0.24886,-0.94459,1.30672
5.1335,-0.29282,-0.98301,1.25511
5.1675,-0.33115,-1.01761,1.21908
5.2015,-0.32926,-1.08879,1.19666
5.2352,-0.30525,-1.22379,1.16436
5.2700,-0.28361,-1.39040,1.13088
5.3038,-0.30368,-1.59045,1.15981
5.3383,-0.33458,-1.76283,1.18076
5.3738,-0.33396,-1.94954,1.15551
5.4095,-0.35650,-2.17558,1.06289
5.4395,-0.44986,-2.33606,1.01159
5.4738,-0.55540,-2.53691,0.97168
5.5077,-0.69163,-2.71396,0.93274
5.5422,-0.80528,-2.82757,0.88604
5.5756,-0.88267,-2.99523,0.81455
5.6098,-0.98563,-3.12371,0.79044
5.6436,-0.81357,-3.29510,0.73014
5.6792,-0.69327,-3.33377,0.52304
5.7131,-0.80096,-3.10323,0.40277
5.7459,-0.96562,-2.91031,0.33525
5.7795,-1.05571,-2.86867,0.22606
5.8138,-1.14782,-2.90020,0.12405
5.8482,-1.23247,-2.86696,0.01279
5.8830,-1.25610,-2.71868,-0.12150
5.9160,-1.33541,-2.47857,-0.19611
5.9510,-1.40409,-2.26594,-0.21043
5.9841,-1.37053,-2.10266,-0.25355
6.0182,-1.24794,-1.88318,-0.29771
6.0524,-1.18862,-1.61192,-0.27862
6.0861,-1.09993,-1.32433,-0.22541
6.1202,-1.00153,-1.01025,-0.21706
6.1542,-1.05259,-0.75974,-0.21917
6.1902,-1.06231,-0.59060,-0.19796
6.2221,-0.94860,-0.50341,-0.20585
6.2564,-0.84371,-0.47329,-0.22054
6.2902,-0.81848,-0.43566,-0.21292
6.3244,-0.77515,-0.37777,-0.18624
6.3592,-0.56639,-0.37025,-0.18825
6.3918,-0.39514,-0.33357,-0.20557
