time,X_value,Y_value,Z_value
1.9334,-1.36724,1.40474,-4.96288
1.9672,-1.70555,1.45728,-4.78837
2.0013,-1.87163,1.39986,-4.51613
2.0351,-2.03764,1.29663,-4.22340
2.0695,-2.26474,1.28693,-3.99617
2.1031,-2.37012,1.27066,-3.82760
2.1384,-2.45006,1.22494,-3.77826
2.1711,-2.47485,1.20526,-3.80093
2.2054,-2.31971,1.10294,-3.75480
2.2396,-2.16676,1.08127,-3.66102
2.2737,-2.05960,1.10036,-3.59723
2.3078,-1.94928,1.10421,-3.54720
2.3413,-1.85784,1.06630,-3.52146
2.3754,-1.81091,1.03340,-3.58444
2.4096,-1.71991,0.98038,-3.69481
2.4438,-1.60894,0.89765,-3.76236
2.4777,-1.47626,0.80995,-3.75306
2.5116,-1.28115,0.71911,-3.59042
2.5461,-1.09455,0.55897,-3.32239
2.5803,-0.93777,0.36621,-3.05166
2.6139,-0.77164,0.11084,-2.66674
2.6474,-0.69095,-0.19176,-2.16129
2.6846,-0.65816,-0.49069,-1.57428
2.7160,-0.64007,-0.85174,-0.89219
2.7504,-0.61123,-1.26976,-0.24531
2.7839,-0.61082,-1.73419,0.36854
2.8228,-0.55962,-2.31642,1.07287
2.8516,-0.55096,-2.92876,1.85011
2.8859,-0.47287,-3.53851,2.65135
2.9196,-0.30841,-4.15720,3.50039
2.9539,-0.03718,-4.74593,4.43499
2.9875,0.04088,-5.16928,5.50016
3.0222,0.25380,-5.41972,6.69646
3.0560,0.53674,-6.21471,7.72829
3.0904,0.62756,-6.26259,8.30806
3.1239,0.90358,-6.76382,9.16968
3.1581,0.60715,-7.78387,9.72665
3.1920,-0.46674,-6.96533,10.05530
3.2261,-1.17485,-5.51500,10.61302
3.2602,-1.19005,-4.29267,10.58436
3.2945,-0.51335,-2.95625,10.87907
3.3283,0.79661,-2.38506,11.21944
3.3622,1.32804,-2.15069,11.27133
3.3962,1.67802,-1.64425,11.22834
3.4305,2.22436,-1.08909,10.74182
3.4643,2.78896,-0.51377,10.01749
3.4985,3.28869,-0.03352,9.27597
3.5326,3.54775,0.45420,8.54321
3.5662,3.60447,0.98708,7.88355
3.6000,3.52590,1.42465,7.25513
3.6348,3.28830,1.74925,6.48634
3.6681,2.92241,1.89532,5.73070
3.7022,2.55202,1.87903,4.94725
3.7361,2.11990,1.78665,4.12324
3.7705,1.71358,1.51519,3.37862
3.8040,1.44718,1.15955,2.70995
3.8386,1.23526,0.64490,2.07133
3.8721,1.00315,0.18111,1.54957
3.9068,0.67131,-0.01855,1.17763
3.9427,0.36604,-0.09308,0.89276
3.9746,0.19135,-0.13612,0.69415
4.0085,0.11857,-0.17683,0.52982
4.0427,0.03746,-0.18033,0.39101
4.0768,-0.05853,-0.16765,0.26325
4.1114,-0.10813,-0.23000,0.14584
4.1482,-0.14565,-0.31676,0.05731
4.1787,-0.18120,-0.34441,-0.00881
4.2123,-0.25565,-0.31403,-0.03679
4.2468,-0.32499,-0.25744,-0.04708
4.2806,-0.34067,-0.22236,-0.06150
4.3150,-0.31369,-0.20411,-0.08902
4.3486,-0.29704,-0.18578,-0.12963
4.3825,-0.32158,-0.16095,-0.15086
4.4166,-0.34135,-0.12514,-0.15664
4.4512,-0.33623,-0.12352,-0.15793
4.4847,-0.31504,-0.12734,-0.16143
4.5235,-0.31087,-0.09475,-0.14237
4.5528,-0.30837,-0.08278,-0.09894
4.5898,-0.25731,-0.10205,-0.05426
