time,X_value,Y_value,Z_value
3.3992,0.84829,-7.90366,7.79059
3.4333,-0.19323,-7.36895,8.02918
3.4671,-1.02613,-6.95531,8.41818
3.5014,-1.46532,-7.17243,9.13622
3.5355,-2.64610,-6.08991,9.57433
3.5694,-3.49655,-3.80080,10.37829
3.6033,-2.71160,-2.65165,11.29167
3.6376,-1.73141,-2.01472,11.83491
3.6716,-1.04321,-1.25542,12.15680
3.7059,-0.37868,-0.56620,12.14202
3.7396,0.35880,-0.14064,11.75069
3.7741,1.04153,-0.09987,11.31664
3.8079,1.06561,0.17514,10.68720
3.8417,0.85457,0.51326,10.01250
3.8761,0.71345,0.94683,9.31333
3.9102,0.53598,1.38178,8.52882
3.9459,0.46577,1.70784,7.72067
3.9781,0.55223,1.93073,6.84317
4.0117,0.42510,1.98669,6.01851
4.0469,0.25823,1.87603,5.20075
4.0797,0.26391,1.60508,4.38398
4.1141,0.17236,1.27932,3.59917
4.1478,0.22488,0.85382,2.92505
4.1821,0.19546,0.58447,2.36220
4.2166,0.03736,0.38066,1.84471
4.2504,-0.04495,0.06554,1.41569
4.2838,-0.03757,-0.16034,1.07032
4.3179,-0.18267,-0.13421,0.80636
4.3528,-0.25010,-0.13975,0.59359
4.3861,-0.23151,-0.10617,0.35128
4.4205,-0.25246,-0.12278,0.09985
4.4540,-0.24523,-0.16068,-0.08463
4.4882,-0.27720,-0.13304,-0.17463
4.5222,-0.35224,-0.14280,-0.23599
4.5563,-0.36184,-0.22559,-0.27120
4.5905,-0.33031,-0.21963,-0.29844
4.6245,-0.27428,-0.20571,-0.30392
4.6594,-0.25354,-0.18897,-0.28278
4.6924,-0.25346,-0.20506,-0.27637
4.7264,-0.31267,-0.23255,-0.26302
4.7617,-0.37671,-0.25193,-0.24420
4.7945,-0.36920,-0.28927,-0.24701
4.8284,-0.33358,-0.36048,-0.26690
4.8622,-0.34268,-0.41174,-0.26412
4.8964,-0.36565,-0.41124,-0.24484
4.9303,-0.35853,-0.41492,-0.23433
4.9648,-0.31970,-0.43203,-0.22502
4.9986,-0.28076,-0.43651,-0.21291
5.0323,-0.28976,-0.40825,-0.18391
5.0666,-0.29013,-0.39272,-0.16258
5.1004,-0.27640,-0.36429,-0.14257
5.1352,-0.26913,-0.32518,-0.12296
5.1686,-0.25360,-0.30245,-0.10984
5.2027,-0.24407,-0.26243,-0.10599
5.2368,-0.23538,-0.23707,-0.10261
5.2711,-0.24794,-0.21368,-0.10246
5.3076,-0.23463,-0.21985,-0.10267
5.3401,-0.20758,-0.23582,-0.11001
5.3726,-0.20683,-0.26576,-0.12360
