time,X_value,Y_value,Z_value
1.5644,0.89712,-0.02306,-1.31948
1.5980,0.93029,0.27418,-1.66831
1.6326,0.97681,0.66852,-2.06193
1.6667,0.99356,0.93166,-2.46541
1.7006,0.86192,1.20580,-2.89742
1.7346,0.74125,1.61091,-3.35908
1.7687,0.52196,1.91437,-3.85098
1.8026,0.20804,2.18770,-4.33053
1.8365,-0.14146,2.50013,-4.79340
1.8707,-0.53536,2.77015,-5.20076
1.9046,-0.94357,2.89692,-5.48082
1.9383,-1.43792,2.97050,-5.60504
1.9724,-1.79466,2.90198,-5.61230
2.0062,-2.04613,2.79457,-5.46508
2.0407,-2.37110,2.85669,-5.30469
2.0744,-2.63921,2.87191,-5.07546
2.1090,-2.81061,2.80683,-4.74337
2.1431,-2.91694,2.75149,-4.42259
2.1769,-2.90645,2.68273,-4.17021
2.2160,-2.94957,2.66457,-3.97697
2.2447,-2.99813,2.70512,-3.89021
2.2786,-2.88169,2.60720,-3.81966
2.3126,-2.69892,2.41706,-3.72746
2.3467,-2.51284,2.41066,-3.74556
2.3809,-2.27923,2.37401,-3.80528
2.4151,-2.05868,2.30039,-3.82540
2.4496,-1.83076,2.23845,-3.83951
2.4830,-1.61079,2.09667,-3.74739
2.5170,-1.45274,1.89290,-3.59459
2.5510,-1.32575,1.65827,-3.45058
2.5849,-1.19533,1.43383,-3.22291
2.6188,-1.06164,1.18283,-2.91914
2.6531,-1.02170,0.88498,-2.57370
2.6872,-0.90666,0.61794,-2.17638
2.7211,-0.87964,0.34983,-1.68613
2.7549,-0.90382,0.03865,-1.15791
2.7889,-0.97691,-0.32974,-0.59392
2.8229,-1.01288,-0.71300,0.02639
2.8570,-1.00794,-1.17953,0.81048
2.8912,-0.87261,-1.79835,1.82841
2.9248,-0.63709,-2.51414,3.06026
2.9586,-0.21003,-3.26913,4.35017
2.9932,0.46810,-4.10502,5.54446
3.0271,0.83430,-4.90177,6.85545
3.0609,0.98931,-5.29368,8.12180
3.0953,1.27095,-5.44466,9.11075
3.1292,1.60727,-5.55240,9.79863
3.1637,1.75602,-6.15673,10.47509
3.1974,1.14941,-6.10121,10.69457
3.2344,0.73206,-5.53330,10.86711
3.2651,-0.07373,-5.14375,10.94998
3.2994,-1.58104,-3.62579,10.61076
3.3334,-1.74843,-2.07885,10.22618
3.3672,-1.06643,-0.62246,9.92932
3.4026,-0.32490,0.68391,9.67943
3.4372,0.57322,1.31211,9.55635
3.4701,1.04634,1.67234,9.35448
3.5038,1.12568,2.10556,8.98652
3.5376,1.60304,2.19525,8.44126
3.5717,2.06109,2.12446,7.80528
3.6056,2.12794,2.11738,7.28280
3.6394,2.08743,2.10822,6.79972
3.6737,2.10596,2.19054,6.26747
3.7077,1.96772,2.26039,5.81827
3.7422,1.86319,2.20816,5.41132
3.7763,1.79184,2.14584,5.00712
3.8102,1.57774,2.12151,4.55699
3.8443,1.45719,1.99632,4.11160
3.8777,1.33460,1.89474,3.65520
3.9184,1.14653,1.80506,3.17591
3.9458,0.99744,1.51459,2.69112
3.9801,0.82677,1.10814,2.19536
4.0143,0.69769,0.68988,1.66107
4.0485,0.60215,0.29870,1.19824
4.0820,0.46643,0.06850,0.83072
4.1164,0.27465,-0.04968,0.54340
4.1499,0.09414,-0.15460,0.28187
4.1841,-0.08258,-0.25311,0.06954
4.2179,-0.30019,-0.32070,-0.11319
4.2520,-0.51055,-0.42411,-0.34550
4.2861,-0.72940,-0.57956,-0.56391
4.3204,-0.89397,-0.78087,-0.81511
4.3544,-1.02877,-1.08059,-1.09884
4.3881,-1.30003,-1.38410,-1.39367
4.4221,-1.59077,-1.68679,-1.64278
4.4561,-1.84358,-1.95703,-1.91992
4.4901,-2.10810,-2.15599,-2.16917
4.5241,-2.22281,-2.44027,-2.33375
4.5584,-2.36367,-2.50293,-2.45044
4.5924,-2.29289,-2.43826,-2.47232
4.6261,-2.03430,-2.36810,-2.48142
4.6601,-1.79733,-2.16580,-2.47126
4.6943,-1.52443,-1.88136,-2.38720
4.7298,-1.38965,-1.50354,-2.25060
4.7637,-1.35416,-1.23170,-2.11194
4.7968,-1.33281,-1.00389,-1.96357
4.8331,-1.34153,-0.74727,-1.80266
4.8656,-1.35052,-0.53406,-1.65450
4.8997,-1.32899,-0.38944,-1.51576
4.9421,-1.26461,-0.24377,-1.38960
4.9666,-1.19041,-0.11878,-1.26392
5.0014,-1.11819,-0.03522,-1.14972
5.0360,-1.02899,0.02017,-1.04234
5.0699,-0.94554,0.07466,-0.95211
5.1063,-0.89363,0.12905,-0.86796
5.1366,-0.85089,0.16952,-0.79357
5.1703,-0.81421,0.22291,-0.71964
5.2046,-0.73092,0.21736,-0.63617
5.2389,-0.64641,0.16285,-0.55816
